"ART_CODIGO";"ART_PROV";"ART_SUSTITUTO";"ART_LINEA";"ART_MARCA";"ART_GRUPO";"ART_IMPU";"ART_CODIGO_FABRICA";"ART_DESC";"ART_DESC_ABREV";"ART_UNID_MED";"ART_TIPO";"ART_EMPAQUE";"ART_CONTENIDO";"ART_DATOS_TEC";"ART_FACTOR_CONVERSION";"ART_EST";"ART_COD_ESTADISTICA";"ART_TIPO_COMISION";"ART_IND_IMP";"ART_CUAD_DEMO";"ART_RUBRO";"ART_IND_EN_LINEA";"ART_IND_CON_ROTACION";"ART_COD_ALFANUMERICO";"ART_PAIS";"ART_MINIMO_EXIGIDO_PROV";"ART_SECUENCIA";"ART_KG_UNID";"ART_KG_CONTENIDO";"ART_COLOR";"ART_NRO_MOTOR";"ART_NRO_CHASSIS";"ART_MODELO";"ART_CLAS_SUBGRUPO";"ART_CLASIFICACION";"ART_DPTO";"ART_SECCION";"ART_SECTOR";"ART_MAX_PORC_DCTO_VTA";"ART_M3_CAJA";"ART_CATEG_INDICES";"ART_MAX_PORC_DCTO";"ART_IND_MAX_POR_GRART";"ART_PRECIO_METRO_LINEAL";"ART_IND_COSTO";"ART_IND_M";"ART_IND_P";"ART_IND_V";"ART_IND_E";"ART_PORC_FIJO"
"9553";"196";"";"4";"1";"104";"1";"";"MECHA HSS 25MM";"MECHA HSS 25MM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"MH25";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9554";"196";"";"4";"1";"75";"1";"";"LLAVE BOCA 6-7 GEDORE";"LLAVE BOCA 6-7 GEDOR";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LBG6-7";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9555";"39";"";"4";"1";"75";"2";"";"LLAVE COMB.5/16 GEDORE";"LLAVE COMB.5/16 GEDO";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG5/169555";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9556";"39";"";"4";"1";"75";"2";"";"LLAVE COMB.3/8 GEDORE";"LLAVE COMB.3/8 GEDOR";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG3/8";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9557";"39";"";"4";"1";"75";"2";"";"LLAVE COMB.7/16 GEDORE";"LLAVE COMB.7/16 GEDO";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG7/16";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9558";"196";"";"4";"1";"75";"2";"";"LLAVE COMB.11/16 GEDORE";"LLAVE COMB.11/16 GED";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG11/16";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9559";"39";"";"4";"1";"75";"2";"";"LLAVE COMB.5/8 GEDORE";"LLAVE COMB.5/8 GEDOR";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG5/8";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9560";"39";"";"4";"1";"75";"1";"";"LLAVE COMB.3/4 GEDORE";"LLAVE COMB.3/4 GEDOR";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG3/4";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9561";"39";"";"4";"1";"75";"2";"";"LLAVE COMB.9/16 GEDORE";"LLAVE COMB.9/16 GEDO";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG9/16";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9562";"39";"";"4";"1";"75";"1";"";"LLAVE COMB.7/8 GEDORE";"LLAVE COMB.7/8 GEDOR";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG7/8";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9563";"437";"";"11";"1";"2";"2";"";"LICUADORA ARNO CLIC LN72 C/FILTRO";"LICUADORA ARNO CLIC LN72 C/FIL";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"LN72";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9564";"39";"";"4";"1";"75";"2";"";"LLAVE COMB.13/16 GEDORE";"LLAVE COMB.13/16 GEDORE";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG13/16";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9565";"196";"";"4";"1";"82";"1";"";"SACA POLEA CHINO 6`";"SACA POLEA CHINO 6`";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"SPC6";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9566";"196";"";"4";"1";"84";"1";"";"HOJA SIERRA IRVIN 10`";"HOJA SIERRA IRVIN 10";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"15270";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9567";"519";"";"4";"1";"84";"2";"";"SIERRA CIRC.BELLOTA 40591-40D";"SIERRA CIRC.BELLOTA 40591-40D";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"40591-40";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9568";"196";"";"4";"1";"75";"1";"";"LLAVE COMB.1.GEDORE";"LLAVE COMB.1.GEDORE";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCG1";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9569";"67";"";"4";"1";"82";"2";"";"AZADITA C/MANGO FAMASTIL 223-E";"AZADITA C/MANGO FAMASTIL 223-E";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"223-E";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9570";"437";"";"11";"1";"16";"2";"";"LICUADORA ARNO PROCESADORA LN73";"LICUADORA ARNO PROCESADORA LN7";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"LN73";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9571";"";"";"11";"1";"147";"2";"";"MOLDE P/PAN TRAM.20069/026";"MOLDE P/PAN TRAM.20069/026";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"20069/026";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9572";"437";"";"11";"1";"2";"2";"";"CAFETERA TOKYO KAFE 15 550W";"CAFETERA TOKYO KAFE 15 550W";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"KAFE";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9573";"366";"";"4";"1";"64";"2";"";"CUB.KUHMO 215/65R15 4LKH15";"CUB.KUHMO 215/65R15 4LKH15";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"215/65R159573";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9574";"641";"";"6";"2";"157";"2";"";"VIGAS DURMIENTES 2.70";"VIGAS DURMIENTES 2.70";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"VD9574";"1";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"2";"";"";"";"N";"";"";"";"";""
"9575";"115";"";"4";"1";"51";"2";"";"MOTOCORPIDORA ZTRIM 6.5HP";"MOTOCORPIDORA ZTRIM 6.5HP";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"MC6.5";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9576";"525";"";"11";"1";"7";"2";"";"LAVARROPA ELECTROLUX EW-115 SLCW";"LAVARROPA ELECTROLUX EW-115 SL";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"EW-115";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9577";"1568";"";"4";"1";"64";"2";"";"BALDE ALBAÑIL C/MANIJ. REFOR. VOSS";"BALDE ALBAÑIL C/MANIJ. REFOR.";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"BACMV";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9578";"1657";"";"1";"1";"116";"2";"";"LISTEL CECRISA VISION BONE BOLD 3X67";"LISTEL CECRISA VISION BONE BOL";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"46696";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9579";"72";"";"1";"1";"9";"1";"";"AISLANTE DE VINILO P/PUERTA 10MM";"AISLANTE DE VINILO P/PUERTA 10";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"APPS";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9580";"384";"";"6";"2";"157";"2";"";"POSTE PINO TORNEADO180CM";"POSTE PINO TORNEADO180CM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"PPT180";"1";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"2";"";"";"";"N";"";"";"";"";""
"9581";"792";"";"4";"1";"64";"2";"";"MAZARICO CORTE CO-3500 CONDOR";"MAZARICO CORTE CO-3500 CONDOR";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"06102";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9582";"196";"";"4";"1";"150";"1";"";"LLAVE COMB.UNIOR 15MM";"LLAVE COMB.UNIOR 15M";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LCU15";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9583";"1530";"";"4";"1";"81";"2";"";"ASPIRADORA WAP ENERGY 1400W 20LT";"ASPIRADORA WAP ENERGY 1400W 20";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"1400W20L";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9584";"23";"";"4";"1";"64";"2";"";"TORNILLO ALLEN CIL.MA16X170";"TORNILLO ALLEN CIL.MA16X170";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"811716170";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9585";"695";"";"11";"1";"4";"2";"";"ROPERO 2P 421";"ROPERO 2P 421";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"1940-8";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9586";"376";"";"1";"1";"117";"2";"";"MT PISO VINIL.PAVFLX ABSOL.LINO 996";"MT PISO VINIL.PAVFLX ABSOL.LIN";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"9969586";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9587";"695";"";"11";"1";"4";"2";"";"COMODA BB-19 DIT";"COMODA BB-19 DIT";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"BB-19";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9588";"525";"";"11";"1";"83";"2";"";"TAPA ETL22A";"TAPA ETL22A";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"TETL22A";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"S";"S";"S";""
"9589";"256";"";"4";"1";"127";"2";"";"RUEDAS DE GOMA SUELTA 10X2.5";"RUEDAS DE GOMA SUELTA 10X2.5";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"RDGS10X2.5";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9590";"4";"";"14";"1";"10";"2";"";"RODILLO LANA TIGRE 1317-23";"RODILLO LANA TIGRE 1317-23";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"1317-23";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9591";"384";"";"6";"2";"157";"2";"";"MESA JARDIN IMPREGNADA";"MESA JARDIN IMPREGNADA";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"MJI";"1";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"2";"";"";"";"N";"";"";"";"";""
"9592";"256";"";"4";"1";"82";"2";"";"HACHA PROF. M/GOMA 600G";"HACHA PROF. M/GOMA 600G";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"HPMG600G";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9593";"256";"";"1";"1";"60";"2";"";"LUZ EMERGENCIA PROF. 51LED";"LUZ EMERGENCIA PROF. 51LED";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"LE51LED";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9594";"175";"";"4";"1";"163";"2";"";"RASTRILLO C/MANGO TRAM.77909/001";"RASTRILLO C/MANGO TRAM.77909/0";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"77909/001";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9595";"175";"";"4";"1";"163";"2";"";"REPARAD.MANG.1/2TRAM.78510/000";"REPARAD.MANG.1/2TRAM.78510/000";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78510/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9596";"175";"";"4";"1";"163";"2";"";"ACOP.RAP.1/2TRAM.78508/000";"ACOP.RAP.1/2TRAM.78508/000";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78508/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9597";"43";"";"14";"1";"53";"2";"";"MASILLA PLASTICA";"MASILLA PLASTICA";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"MP9597";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9598";"43";"";"14";"1";"114";"2";"";"PRIMER UNIVERSAL DE 0.900LT";"PRIMER UNIVERSAL DE ";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"PU";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9599";"43";"";"14";"1";"53";"2";"";"EMBORACHAMENTO PROTEX";"EMBORACHAMENTO PROTE";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"EP9599";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9600";"43";"";"14";"1";"53";"1";"";"ANTI RUIDO ANJO";"ANTI RUIDO ANJO";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"AR9600";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9601";"43";"";"14";"1";"53";"2";"";"MASILLA RAPIDA";"MASILLA RAPIDA";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"502-200";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9602";"43";"";"14";"1";"53";"2";"";"SELLADOR P/PLASTICOS 0.900LT";"SELLADOR P/PLASTICOS";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"00084";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9603";"43";"";"14";"1";"53";"1";"";"SELLADOR BONA 5280";"SELLADOR BONA 5280";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"5280";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9604";"196";"";"4";"1";"75";"2";"";"LLAVE ALLEN 22MM";"LLAVE ALLEN 22MM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LA22";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9605";"196";"";"4";"1";"75";"1";"";"LLAVE ALLEN 24MM";"LLAVE ALLEN 24MM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LA24";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9606";"39";"";"4";"1";"75";"2";"";"CORTA HIERRO 352/15-150MM";"CORTA HIERRO 352/15-150MM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"352/15";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9607";"39";"";"4";"1";"75";"2";"";"PUNZON GEDORE 351/5";"PUNZON GEDORE 351/5";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"351/5";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9608";"39";"";"4";"1";"75";"2";"";"PUNZON GEDORE 351/6";"PUNZON GEDORE 351/6";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"351/6";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9609";"519";"";"4";"1";"84";"2";"";"SIERRA CIRC.BELLOTA 40591-60DIENTES";"SIERRA CIRC.BELLOTA 40591-60DI";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"40591-60";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9610";"526";"";"4";"1";"75";"2";"";"LLAVE L GEDORE 13MM";"LLAVE L GEDORE 13MM";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LLG13";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9611";"256";"";"4";"1";"82";"2";"";"CALIBRADOR INOX PROF. 300MM";"CALIBRADOR INOX PROF. 300MM";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"CP300MM";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9612";"1504";"";"14";"1";"123";"2";"";"FONDO FU P/MADERA 0.900ML 6314";"FONDO FU P/MADERA 0.900ML 6314";"";"1";"";"";"";"1,000000";"A";"";"N";"";"1";"1";"S";"S";"6314-900";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"S";"";"N";"S";"N";"S";"S";""
"9613";"175";"";"4";"1";"61";"2";"";"ESCALERA SBA 6 PELDAÑOS";"ESCALERA SBA 6 PELDAÑOS";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"ESBA6";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9614";"175";"";"4";"1";"61";"2";"";"ESCALERA SBA 5 PELDAÑOS";"ESCALERA SBA 5 PELDAÃ`OS";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"ESBA5";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9615";"175";"";"4";"1";"61";"2";"";"ESCALERA SBA 7 PELDAÑOS";"ESCALERA SBA 7 PELDAÑOS";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"ESBA7";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9616";"";"";"11";"1";"147";"1";"";"DOC.CUCHARA P/POSTRE TRAM.23366/000";"DOC.CUCHARA P/POSTRE TRAM.2336";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"23366/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9617";"";"";"11";"1";"147";"2";"";"DOC.CUCHARA P/TE TRAM.23367/000";"DOC.CUCHARA P/TE TRAM.23367/00";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"23367/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9618";"175";"";"4";"1";"119";"2";"";"ESCOBA PLAST.TRAM.77846/201";"ESCOBA PLAST.TRAM.77846/201";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"77846/201";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9619";"175";"";"4";"1";"119";"2";"";"PALA RECTA C/M.TRAM.77400/034";"PALA RECTA C/M.TRAM.77400/034";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"77400/034";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9620";"175";"";"4";"1";"163";"2";"";"PISTOLA P/RIEGO 78517/400";"PISTOLA P/RIEGO 78517/400";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78517/400";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9621";"175";"";"4";"1";"163";"2";"";"ACOP.RAP.P/MANG.1/2 TRAM.78506/000";"ACOP.RAP.P/MANG.1/2 TRAM.78506";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78506/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9622";"175";"";"4";"1";"163";"2";"";"ADAPT.HEMBR.3/4X1/2 TRAM.78502/740";"ADAPT.HEMBR.3/4X1/2 TRAM.78502";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78502/740";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9623";"175";"";"4";"1";"163";"2";"";"PALITA ANCHA M/POL.ANAR.78002/001";"PALITA ANCHA M/POL.ANAR.78002/";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78002/001";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9624";"175";"";"4";"1";"119";"2";"";"ESCOBA PLAST. C/MANG 77852/741";"ESCOBA PLAST. C/MANG 77852/741";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"77852/741";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9625";"175";"";"4";"1";"163";"2";"";"SERRUCHO PODAR TRAM.M/PL43200/012";"SERRUCHO PODAR TRAM.M/PL43200/";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"43200/012";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9626";"175";"";"4";"1";"163";"2";"";"SOPORTE FIJO MANG.TRAM.78592/000";"SOPORTE FIJO MANG.TRAM.78592/0";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78592/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9627";"175";"";"4";"1";"163";"2";"";"BOQUILLA P/RIEGO TRAM.78515/000";"BOQUILLA P/RIEGO TRAM.78515/00";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"78515/000";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9628";"67";"";"4";"1";"64";"2";"";"PUNTA P/TORNILLO MITTOFIX 2'";"PUNTA P/TORNILLO MITTOFIX 2'";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"PTM2";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9629";"792";"";"4";"1";"75";"2";"";"TUBO GEDORE SEXTAVADO ENC. 3/4-46MM";"TUBO GEDORE SEXTAVADO ENC. 3/4";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"017412/32";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
"9630";"196";"";"4";"1";"75";"1";"";"LLAVE TUBO 3/4-41 GEDORE";"LLAVE TUBO 3/4-41 GE";"UN";"1";"";"";"";"1,000000";"A";"";"N";"S";"1";"1";"S";"S";"LTG41";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"2";"";"";"";"N";"";"";"S";"S";""
